timestamp,voltage
1761862051.711977,0.007478991187872373
1761862051.712944,0.004302399444201566
1761862051.71381,0.004302399444201566
1761862051.71436,0.007161332013505292
1761862051.714873,0.006526013664771131
1761862051.715364,0.003349421921100325
1761862051.715862,0.005255376967302808
1761862051.7163572,0.0068436728391382115
1761862051.716824,0.005573036141669889
1761862051.7172868,0.004937717792935728
1761862051.7177658,0.0014434668748978413
1761862051.718239,0.0008081485261636802
1761862051.718712,0.008114309536606534
1761862051.7191942,0.008114309536606534
1761862051.7196841,0.0046200586185686475
1761862051.720195,0.0046200586185686475
1761862051.720653,0.010337923757176098
1761862051.72112,0.003984740269834486
1761862051.7216032,0.00589069531603697
1761862051.721976,0.004302399444201566
1761862051.722343,0.005573036141669889
1761862051.722699,0.00620835449040405
1761862051.72308,0.007796650362239452
1761862051.7234602,0.0008081485261636802
1761862051.723827,0.0046200586185686475
1761862051.724213,0.0068436728391382115
1761862051.7245948,0.0011258077005307607
1761862051.724962,0.008114309536606534
1761862051.725339,0.009067287059707775
1761862051.7256992,0.008114309536606534
1761862051.7260082,0.0068436728391382115
1761862051.726312,0.003349421921100325
1761862051.726624,0.003349421921100325
1761862051.726933,0.005573036141669889
1761862051.727231,0.007796650362239452
1761862051.727548,0.00589069531603697
1761862051.727835,0.006526013664771131
1761862051.7281559,0.006526013664771131
1761862051.7284448,0.012561537977745662
1761862051.72875,0.0008081485261636802
1761862051.7290728,0.002714103572366164
1761862051.7295942,0.003349421921100325
1761862051.73003,0.001761126049264922
1761862051.730502,0.004302399444201566
1761862051.730939,0.00589069531603697
1761862051.731363,0.008431968710973615
1761862051.7318132,0.005573036141669889
1761862051.732281,0.0014434668748978413
1761862051.732754,0.0008081485261636802
1761862051.733216,0.0036670810954674057
1761862051.733647,0.0011258077005307607
1761862051.7340832,0.0011258077005307607
1761862051.734545,0.002396444397999083
1761862051.734983,0.0011258077005307607
1761862051.7354088,-0.0010978065200388035
1761862051.73582,0.0020787852236320023
1761862051.736254,0.0008081485261636802
1761862051.736711,0.0068436728391382115
1761862051.7371671,0.0014434668748978413
1761862051.7375848,-0.00014482899693756164
1761862051.7380211,0.0020787852236320023
1761862051.738442,0.004302399444201566
1761862051.7388449,0.0008081485261636802
1761862051.739228,-0.0007801473456717228
1761862051.739628,0.0011258077005307607
1761862051.7400289,-0.0023684432175071256
1761862051.740443,0.004302399444201566
1761862051.740853,-0.0010978065200388035
1761862051.741225,-0.001415465694405884
1761862051.741602,0.002714103572366164
1761862051.7419589,-0.0010978065200388035
1761862051.742334,0.0008081485261636802
1761862051.7427552,-0.001415465694405884
1761862051.7431839,0.002714103572366164
1761862051.743563,0.002396444397999083
1761862051.743883,-0.00014482899693756164
1761862051.744214,-0.00046248817130464223
1761862051.744572,-0.0026861023918742064
1761862051.744915,-0.0010978065200388035
1761862051.745245,-0.0026861023918742064
1761862051.7455602,-0.00046248817130464223
1761862051.745876,0.0008081485261636802
1761862051.7461948,0.0011258077005307607
1761862051.7465012,-0.0010978065200388035
1761862051.7468128,0.0011258077005307607
1761862051.7471192,-0.00459205743807669
1761862051.74745,0.003031762746733244
1761862051.747793,0.004302399444201566
1761862051.748127,0.001761126049264922
1761862051.748445,-0.001415465694405884
1761862051.748799,-0.003003761566241287
1761862051.749144,0.002714103572366164
1761862051.7494552,-0.00046248817130464223
1761862051.74977,-0.0007801473456717228
1761862051.750057,-0.003003761566241287
1761862051.7503722,0.002714103572366164
1761862051.750678,0.0014434668748978413
1761862051.7510002,0.0008081485261636802
1761862051.7513301,0.00017283017742951895
