timestamp,voltage
1761862598.591855,0.01129090128027734
1761862598.592764,0.005573036141669889
1761862598.593285,0.012243878803378582
1761862598.593766,0.007796650362239452
1761862598.594218,0.0068436728391382115
1761862598.594708,0.009384946234074857
1761862598.5951831,0.006526013664771131
1761862598.595644,0.00589069531603697
1761862598.596103,0.007478991187872373
1761862598.596575,0.007161332013505292
1761862598.597008,0.005573036141669889
1761862598.597474,0.007796650362239452
1761862598.597895,0.01129090128027734
1761862598.598333,0.012561537977745662
1761862598.5987751,0.009702605408441936
1761862598.599212,0.010020264582809017
1761862598.5996218,0.010020264582809017
1761862598.600071,0.008114309536606534
1761862598.600491,0.013832174675213985
1761862598.600836,0.012243878803378582
1761862598.601181,0.013832174675213985
1761862598.601527,0.010973242105910259
1761862598.60186,0.0046200586185686475
1761862598.602185,0.013832174675213985
1761862598.602527,0.010020264582809017
1761862598.602912,0.01160856045464442
1761862598.603254,0.008114309536606534
1761862598.603606,0.012879197152112743
1761862598.603938,0.010973242105910259
1761862598.604286,0.012879197152112743
1761862598.604604,0.014785152198315226
1761862598.604886,0.015102811372682308
1761862598.605165,0.01129090128027734
1761862598.605462,0.012879197152112743
1761862598.605767,0.010020264582809017
1761862598.6060748,0.014149833849581066
1761862598.60638,0.015102811372682308
1761862598.606666,0.013832174675213985
1761862598.60697,0.009384946234074857
1761862598.607252,0.01732642559325187
1761862598.60754,0.013514515500846903
1761862598.6078389,0.010655582931543178
1761862598.6081338,0.01700876641888479
1761862598.608651,0.016373448070150627
1761862598.609129,0.014467493023948145
1761862598.609618,0.016055788895783546
1761862598.6100962,0.01700876641888479
1761862598.610576,0.015738129721416465
1761862598.611091,0.013514515500846903
1761862598.611564,0.010020264582809017
1761862598.612043,0.010655582931543178
1761862598.6125388,0.014785152198315226
1761862598.612993,0.010973242105910259
1761862598.61345,0.012561537977745662
1761862598.613903,0.010973242105910259
1761862598.614343,0.01129090128027734
1761862598.614787,0.012561537977745662
1761862598.6152399,0.010337923757176098
1761862598.615694,0.010020264582809017
1761862598.6161458,0.01129090128027734
1761862598.616586,0.013196856326479824
1761862598.617045,0.009702605408441936
1761862598.617503,0.0046200586185686475
1761862598.6179469,0.005255376967302808
1761862598.618384,0.012879197152112743
1761862598.618768,0.0068436728391382115
1761862598.619157,0.007796650362239452
1761862598.6195781,0.003031762746733244
1761862598.61997,0.0068436728391382115
1761862598.6203651,0.009384946234074857
1761862598.6207511,0.015102811372682308
1761862598.62116,0.005573036141669889
1761862598.621557,0.004302399444201566
1761862598.621943,0.005573036141669889
1761862598.6223202,0.007478991187872373
1761862598.622669,0.007796650362239452
1761862598.623008,0.008114309536606534
1761862598.6233768,-0.00014482899693756164
1761862598.623717,0.003031762746733244
1761862598.624099,0.004302399444201566
1761862598.624438,0.006526013664771131
1761862598.624776,0.002396444397999083
1761862598.625124,0.007478991187872373
1761862598.625472,0.003984740269834486
1761862598.625816,0.001761126049264922
1761862598.626143,0.0020787852236320023
1761862598.626505,0.0011258077005307607
1761862598.626861,0.0068436728391382115
1761862598.627241,0.0068436728391382115
1761862598.62756,0.0046200586185686475
1761862598.62791,-0.00014482899693756164
1761862598.6282518,-0.003639079914975448
1761862598.628597,0.00620835449040405
1761862598.628934,0.009384946234074857
1761862598.629279,0.00589069531603697
1761862598.629623,-0.0023684432175071256
1761862598.629992,0.001761126049264922
1761862598.630343,-0.0007801473456717228
1761862598.6306581,-0.001415465694405884
1761862598.6309829,-0.00046248817130464223
1761862598.632633,0.005255376967302808
1761862598.632969,-0.0007801473456717228
1761862598.633285,-0.0017331248687729645
1761862598.63363,0.0011258077005307607
1761862598.633951,0.002714103572366164
1761862598.634291,0.002714103572366164
